Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2023T4;27,2
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2023T3;28,0
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2023T2;27,0
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2023T1;27,3
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2022T4;28,9
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2022T3;28,1
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2022T2;27,9
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2022T1;27,6
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2021T4;26,9
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2021T3;27,1
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2021T2;26,7
Mujeres;04 Balears, Illes;Primera etapa de Educación Secundaria y similar;2021T1;28,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2023T4;17,7
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2023T3;18,8
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2023T2;20,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2023T1;18,4
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2022T4;17,8
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2022T3;17,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2022T2;16,9
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2022T1;17,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2021T4;16,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2021T3;15,4
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2021T2;16,9
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria, con orientación general;2021T1;17,9
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;8,3
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;8,0
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;7,8
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;7,8
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;7,7
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;7,9
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;7,2
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;7,8
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;9,1
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;9,9
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;9,1
Mujeres;04 Balears, Illes;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;8,9
Mujeres;04 Balears, Illes;Educación superior;2023T4;30,0
Mujeres;04 Balears, Illes;Educación superior;2023T3;29,5
Mujeres;04 Balears, Illes;Educación superior;2023T2;28,7
Mujeres;04 Balears, Illes;Educación superior;2023T1;30,3
Mujeres;04 Balears, Illes;Educación superior;2022T4;28,8
Mujeres;04 Balears, Illes;Educación superior;2022T3;30,4
Mujeres;04 Balears, Illes;Educación superior;2022T2;31,7
Mujeres;04 Balears, Illes;Educación superior;2022T1;31,5
Mujeres;04 Balears, Illes;Educación superior;2021T4;32,6
Mujeres;04 Balears, Illes;Educación superior;2021T3;32,5
Mujeres;04 Balears, Illes;Educación superior;2021T2;32,4
Mujeres;04 Balears, Illes;Educación superior;2021T1;30,2
Mujeres;05 Canarias;Analfabetos;2023T4;1,5
Mujeres;05 Canarias;Analfabetos;2023T3;1,5
Mujeres;05 Canarias;Analfabetos;2023T2;2,2
Mujeres;05 Canarias;Analfabetos;2023T1;1,9
Mujeres;05 Canarias;Analfabetos;2022T4;1,7
Mujeres;05 Canarias;Analfabetos;2022T3;1,8
Mujeres;05 Canarias;Analfabetos;2022T2;1,7
Mujeres;05 Canarias;Analfabetos;2022T1;1,5
Mujeres;05 Canarias;Analfabetos;2021T4;1,7
Mujeres;05 Canarias;Analfabetos;2021T3;1,8
Mujeres;05 Canarias;Analfabetos;2021T2;1,9
Mujeres;05 Canarias;Analfabetos;2021T1;1,5
Mujeres;05 Canarias;Estudios primarios incompletos;2023T4;5,0
Mujeres;05 Canarias;Estudios primarios incompletos;2023T3;4,8
Mujeres;05 Canarias;Estudios primarios incompletos;2023T2;4,4
Mujeres;05 Canarias;Estudios primarios incompletos;2023T1;4,6
Mujeres;05 Canarias;Estudios primarios incompletos;2022T4;4,5
Mujeres;05 Canarias;Estudios primarios incompletos;2022T3;5,1
Mujeres;05 Canarias;Estudios primarios incompletos;2022T2;5,3
Mujeres;05 Canarias;Estudios primarios incompletos;2022T1;5,3
Mujeres;05 Canarias;Estudios primarios incompletos;2021T4;5,9
Mujeres;05 Canarias;Estudios primarios incompletos;2021T3;6,0
Mujeres;05 Canarias;Estudios primarios incompletos;2021T2;6,6
Mujeres;05 Canarias;Estudios primarios incompletos;2021T1;7,3
Mujeres;05 Canarias;Educación primaria;2023T4;11,7
Mujeres;05 Canarias;Educación primaria;2023T3;12,0
Mujeres;05 Canarias;Educación primaria;2023T2;12,3
Mujeres;05 Canarias;Educación primaria;2023T1;11,3
Mujeres;05 Canarias;Educación primaria;2022T4;11,9
Mujeres;05 Canarias;Educación primaria;2022T3;10,8
Mujeres;05 Canarias;Educación primaria;2022T2;10,8
Mujeres;05 Canarias;Educación primaria;2022T1;9,8
Mujeres;05 Canarias;Educación primaria;2021T4;10,7
Mujeres;05 Canarias;Educación primaria;2021T3;10,9
Mujeres;05 Canarias;Educación primaria;2021T2;11,2
Mujeres;05 Canarias;Educación primaria;2021T1;11,5
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2023T4;21,5
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2023T3;23,3
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2023T2;23,8
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2023T1;24,6
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2022T4;23,4
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2022T3;22,5
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2022T2;24,1
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2022T1;24,2
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2021T4;24,0
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2021T3;22,3
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2021T2;21,9
Mujeres;05 Canarias;Primera etapa de Educación Secundaria y similar;2021T1;21,4
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2023T4;18,5
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2023T3;18,1
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2023T2;18,2
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2023T1;17,5
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2022T4;17,9
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2022T3;18,5
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2022T2;17,8
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2022T1;19,2
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2021T4;17,9
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2021T3;18,7
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2021T2;18,6
Mujeres;05 Canarias;Segunda etapa de educación secundaria, con orientación general;2021T1;17,4
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;8,7
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;8,3
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;9,0
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;8,2
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;7,3
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;8,1
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;7,8
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;8,1
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;7,6
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;8,2
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;7,8
Mujeres;05 Canarias;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;7,8
Mujeres;05 Canarias;Educación superior;2023T4;33,1
Mujeres;05 Canarias;Educación superior;2023T3;32,0
Mujeres;05 Canarias;Educación superior;2023T2;30,1
Mujeres;05 Canarias;Educación superior;2023T1;31,8
Mujeres;05 Canarias;Educación superior;2022T4;33,3
Mujeres;05 Canarias;Educación superior;2022T3;33,2
Mujeres;05 Canarias;Educación superior;2022T2;32,4
Mujeres;05 Canarias;Educación superior;2022T1;31,9
Mujeres;05 Canarias;Educación superior;2021T4;32,2
Mujeres;05 Canarias;Educación superior;2021T3;32,1
Mujeres;05 Canarias;Educación superior;2021T2;32,2
Mujeres;05 Canarias;Educación superior;2021T1;33,0
Mujeres;06 Cantabria;Analfabetos;2023T4;0,4
Mujeres;06 Cantabria;Analfabetos;2023T3;0,3
Mujeres;06 Cantabria;Analfabetos;2023T2;0,2
Mujeres;06 Cantabria;Analfabetos;2023T1;0,2
Mujeres;06 Cantabria;Analfabetos;2022T4;0,4
Mujeres;06 Cantabria;Analfabetos;2022T3;0,3
Mujeres;06 Cantabria;Analfabetos;2022T2;0,3
Mujeres;06 Cantabria;Analfabetos;2022T1;0,1
Mujeres;06 Cantabria;Analfabetos;2021T4;0,2
Mujeres;06 Cantabria;Analfabetos;2021T3;0,2
Mujeres;06 Cantabria;Analfabetos;2021T2;0,4
Mujeres;06 Cantabria;Analfabetos;2021T1;0,3
Mujeres;06 Cantabria;Estudios primarios incompletos;2023T4;0,3
Mujeres;06 Cantabria;Estudios primarios incompletos;2023T3;0,7
Mujeres;06 Cantabria;Estudios primarios incompletos;2023T2;0,4
Mujeres;06 Cantabria;Estudios primarios incompletos;2023T1;0,6
Mujeres;06 Cantabria;Estudios primarios incompletos;2022T4;0,4
Mujeres;06 Cantabria;Estudios primarios incompletos;2022T3;0,9
Mujeres;06 Cantabria;Estudios primarios incompletos;2022T2;1,0
Mujeres;06 Cantabria;Estudios primarios incompletos;2022T1;1,1
Mujeres;06 Cantabria;Estudios primarios incompletos;2021T4;1,5
Mujeres;06 Cantabria;Estudios primarios incompletos;2021T3;1,0
Mujeres;06 Cantabria;Estudios primarios incompletos;2021T2;1,3
Mujeres;06 Cantabria;Estudios primarios incompletos;2021T1;1,5
Mujeres;06 Cantabria;Educación primaria;2023T4;8,6
Mujeres;06 Cantabria;Educación primaria;2023T3;9,9
Mujeres;06 Cantabria;Educación primaria;2023T2;10,1
Mujeres;06 Cantabria;Educación primaria;2023T1;10,1
Mujeres;06 Cantabria;Educación primaria;2022T4;10,4
Mujeres;06 Cantabria;Educación primaria;2022T3;9,5
Mujeres;06 Cantabria;Educación primaria;2022T2;9,1
Mujeres;06 Cantabria;Educación primaria;2022T1;9,3
Mujeres;06 Cantabria;Educación primaria;2021T4;10,5
Mujeres;06 Cantabria;Educación primaria;2021T3;10,7
Mujeres;06 Cantabria;Educación primaria;2021T2;10,5
Mujeres;06 Cantabria;Educación primaria;2021T1;11,7
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2023T4;27,7
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2023T3;25,6
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2023T2;27,5
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2023T1;28,7
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2022T4;28,9
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2022T3;29,4
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2022T2;30,3
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2022T1;32,5
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2021T4;30,5
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2021T3;29,2
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2021T2;29,3
Mujeres;06 Cantabria;Primera etapa de Educación Secundaria y similar;2021T1;28,4
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2023T4;12,6
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2023T3;12,4
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2023T2;12,9
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2023T1;12,1
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2022T4;11,5
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2022T3;12,4
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2022T2;13,8
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2022T1;12,3
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2021T4;12,1
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2021T3;12,3
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2021T2;12,0
Mujeres;06 Cantabria;Segunda etapa de educación secundaria, con orientación general;2021T1;13,1
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;11,0
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;10,7
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;9,9
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;10,5
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;10,0
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;9,3
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;9,9
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;11,0
Mujeres;06 Cantabria;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;10,3
